game_date,game_month,game_pk,inning,pitcher_name,p_throws,batter_name,stand,at_bat_number,pitch_number,pitch_name,effective_speed,release_spin_rate,release_extension,type,events,description,des,zone,bb_type,launch_speed_angle,hit_location,launch_speed,launch_angle,hit_distance_sc,pfx_x,pfx_z,plate_x,plate_z,release_pos_x,release_pos_z,effective_speed_kh,release_extension_cm,pfx_x_cm,pfx_z_cm,plate_x_cm,plate_z_cm,release_pos_x_cm,release_pos_z_cm,launch_speed_angle_category,launch_speed_kh,hit_distance_sc_m,hc_x,hc_y,hc_x_0,hc_y_0,hc_x_ft,hc_y_ft,hc_x_0_ft,hc_y_0_ft,hc_x_m,hc_y_m,hc_x_0_m,hc_y_0_m,events_summary
2022-06-16,6,662172,4,"Ohtani, Shohei",R,"Raleigh, Cal",L,32,3,Slider,84.1,2246,6.8,X,field_out,hit_into_play,Cal Raleigh flies out to right fielder Taylor Ward.,4,fly_ball,3,,95.7,54,230,0.92,0.47,-0.4,2.3,-2.4,5.94,134.56,207.26,28.04,14.33,-12.19,70.1,-73.15,181.05,Under,153.12,70.1,142.72,108.99,17.3,89.28,356.8,272.47,43.25,223.2,108.75,83.05,13.18,68.03,other
2022-06-16,6,662172,4,"Ohtani, Shohei",R,"Trammell, Taylor",L,33,1,Slider,84.7,2310,6.8,B,,blocked_ball,Taylor Trammell called out on strikes.,14,,,,,,,1.14,0.38,0.73,0.43,-2.4,5.92,135.52,207.26,34.75,11.58,22.25,13.11,-73.15,180.44,Unknown,,,,,,,,,,,,,,,other
2022-06-16,6,662172,4,"Ohtani, Shohei",R,"Trammell, Taylor",L,33,2,Slider,85.3,2252,6.9,S,,called_strike,Taylor Trammell called out on strikes.,9,,,,,,,0.91,0.59,0.74,2.15,-2.41,5.9,136.48,210.31,27.74,17.98,22.56,65.53,-73.46,179.83,Unknown,,,,,,,,,,,,,,,other
2022-06-16,6,662172,4,"Ohtani, Shohei",R,"Trammell, Taylor",L,33,3,4-Seam Fastball,97.6,2263,6.9,S,,foul,Taylor Trammell called out on strikes.,12,,,,45.1,56,101,-0.16,1.32,0.83,3.11,-2.34,5.9,156.16,210.31,-4.88,40.23,25.3,94.79,-71.32,179.83,Unknown,72.16,30.78,,,,,,,,,,,,,other
2022-06-16,6,662172,4,"Ohtani, Shohei",R,"Trammell, Taylor",L,33,4,Split-Finger,91.2,1225,6.9,B,,blocked_ball,Taylor Trammell called out on strikes.,14,,,,,,,-0.4,0.62,0.38,0.98,-2.1,6.09,145.92,210.31,-12.19,18.9,11.58,29.87,-64.01,185.62,Unknown,,,,,,,,,,,,,,,other
2022-06-16,6,662172,4,"Ohtani, Shohei",R,"Trammell, Taylor",L,33,5,4-Seam Fastball,98.3,2332,6.9,B,,ball,Taylor Trammell called out on strikes.,14,,,,,,,-0.44,1.39,1.1,2.11,-2.36,5.96,157.28,210.31,-13.41,42.37,33.53,64.31,-71.93,181.66,Unknown,,,,,,,,,,,,,,,other
2022-06-16,6,662172,4,"Ohtani, Shohei",R,"Trammell, Taylor",L,33,6,Slider,86.8,2505,6.7,S,strikeout,called_strike,Taylor Trammell called out on strikes.,8,,,,,,,0.83,0.32,-0.28,1.89,-2.4,5.95,138.88,204.22,25.3,9.75,-8.53,57.61,-73.15,181.36,Unknown,,,,,,,,,,,,,,,strikeout
2022-06-16,6,662172,4,"Ohtani, Shohei",R,"Toro, Abraham",L,34,1,Slider,86.1,2441,6.8,S,,called_strike,Abraham Toro grounds out to pitcher Shohei Ohtani.,5,,,,,,,0.83,0.75,-0.14,2.13,-2.58,5.83,137.76,207.26,25.3,22.86,-4.27,64.92,-78.64,177.7,Unknown,,,,,,,,,,,,,,,other
2022-06-16,6,662172,4,"Ohtani, Shohei",R,"Toro, Abraham",L,34,2,Split-Finger,89.7,1332,7,X,field_out,hit_into_play,Abraham Toro grounds out to pitcher Shohei Ohtani.,13,ground_ball,2,,61.8,-50,1,-0.54,-0.12,-0.19,1.44,-2.07,6.09,143.52,213.36,-16.46,-3.66,-5.79,43.89,-63.09,185.62,Topped,98.88,0.3,135.37,190.12,9.95,8.15,338.43,475.3,24.88,20.38,103.15,144.87,7.58,6.21,other
2022-06-16,6,662172,5,"Ohtani, Shohei",R,"Frazier, Adam",L,39,1,Curveball,73.8,2197,6.5,B,,ball,"Adam Frazier grounds out, second baseman Luis Rengifo to first baseman Jared Walsh.",11,,,,,,,0.81,-1.07,-1.25,2.62,-1.92,6.53,118.08,198.12,24.69,-32.61,-38.1,79.86,-58.52,199.03,Unknown,,,,,,,,,,,,,,,other
2022-06-16,6,662172,5,"Ohtani, Shohei",R,"Frazier, Adam",L,39,2,4-Seam Fastball,95.6,2118,6.8,S,,called_strike,"Adam Frazier grounds out, second baseman Luis Rengifo to first baseman Jared Walsh.",5,,,,,,,-0.23,1.16,0.21,2.06,-2.22,6.09,152.96,207.26,-7.01,35.36,6.4,62.79,-67.67,185.62,Unknown,,,,,,,,,,,,,,,other
2022-06-16,6,662172,5,"Ohtani, Shohei",R,"Frazier, Adam",L,39,3,4-Seam Fastball,97.6,2084,6.8,S,,swinging_strike,"Adam Frazier grounds out, second baseman Luis Rengifo to first baseman Jared Walsh.",1,,,,,,,-0.28,1.05,-0.68,2.77,-2.5,5.95,156.16,207.26,-8.53,32,-20.73,84.43,-76.2,181.36,Unknown,,,,,,,,,,,,,,,other
2022-06-16,6,662172,5,"Ohtani, Shohei",R,"Frazier, Adam",L,39,4,4-Seam Fastball,98.8,2187,6.7,B,,ball,"Adam Frazier grounds out, second baseman Luis Rengifo to first baseman Jared Walsh.",11,,,,,,,-0.21,1.06,-2.83,4.07,-2.44,6.06,158.08,204.22,-6.4,32.31,-86.26,124.05,-74.37,184.71,Unknown,,,,,,,,,,,,,,,other
2022-06-16,6,662172,5,"Ohtani, Shohei",R,"Frazier, Adam",L,39,5,Split-Finger,89.3,1154,6.8,X,field_out,hit_into_play,"Adam Frazier grounds out, second baseman Luis Rengifo to first baseman Jared Walsh.",13,ground_ball,2,,64.6,-24,3,-0.36,-0.04,-1.14,1.21,-2.26,6.22,142.88,207.26,-10.97,-1.22,-34.75,36.88,-68.88,189.59,Topped,103.36,0.91,136.32,155.97,10.9,42.3,340.8,389.93,27.25,105.75,103.88,118.85,8.31,32.23,other
2022-06-16,6,662172,5,"Ohtani, Shohei",R,"Moore, Dylan",R,40,1,4-Seam Fastball,97.1,2191,6.7,X,field_out,hit_into_play,Dylan Moore lines out softly to shortstop Tyler Wade.,11,line_drive,1,,59.1,30,174,-0.36,1.15,-1.13,2.96,-2.14,6.15,155.36,204.22,-10.97,35.05,-34.44,90.22,-65.23,187.45,Weak,94.56,53.04,96.25,137.31,-29.17,60.96,240.63,343.27,-72.93,152.4,73.34,104.63,-22.23,46.45,other
2022-06-16,6,662172,5,"Ohtani, Shohei",R,"Crawford, J.P.",L,41,1,Curveball,73.4,2322,6.5,S,,called_strike,J.P. Crawford lines out to left fielder Brandon Marsh.,8,,,,,,,0.81,-1.15,-0.19,1.82,-1.95,6.43,117.44,198.12,24.69,-35.05,-5.79,55.47,-59.44,195.99,Unknown,,,,,,,,,,,,,,,other
2022-06-16,6,662172,5,"Ohtani, Shohei",R,"Crawford, J.P.",L,41,2,4-Seam Fastball,97.6,2435,6.8,B,,ball,J.P. Crawford lines out to left fielder Brandon Marsh.,11,,,,,,,-0.11,1.17,0,3.52,-2.53,5.97,156.16,207.26,-3.35,35.66,0,107.29,-77.11,181.97,Unknown,,,,,,,,,,,,,,,other
2022-06-16,6,662172,5,"Ohtani, Shohei",R,"Crawford, J.P.",L,41,3,Slider,85.7,2304,6.7,B,,ball,J.P. Crawford lines out to left fielder Brandon Marsh.,11,,,,,,,1.11,0.38,-2.25,3.04,-2.62,5.91,137.12,204.22,33.83,11.58,-68.58,92.66,-79.86,180.14,Unknown,,,,,,,,,,,,,,,other
2022-06-16,6,662172,5,"Ohtani, Shohei",R,"Crawford, J.P.",L,41,4,Slider,85.8,2304,6.7,B,,ball,J.P. Crawford lines out to left fielder Brandon Marsh.,13,,,,,,,1.22,0.16,-1.28,1.74,-2.61,5.83,137.28,204.22,37.19,4.88,-39.01,53.04,-79.55,177.7,Unknown,,,,,,,,,,,,,,,other
2022-06-16,6,662172,5,"Ohtani, Shohei",R,"Crawford, J.P.",L,41,5,4-Seam Fastball,96.7,2328,6.8,X,field_out,hit_into_play,J.P. Crawford lines out to left fielder Brandon Marsh.,7,line_drive,4,,79.3,23,243,-0.07,1.18,-0.3,1.94,-2.37,5.94,154.72,207.26,-2.13,35.97,-9.14,59.13,-72.24,181.05,Flare/Burner,126.88,74.07,69.86,119.61,-55.56,78.66,174.65,299.02,-138.9,196.65,53.23,91.14,-42.34,59.94,other
2022-06-16,6,662172,6,"Ohtani, Shohei",R,"Rodríguez, Julio",R,45,1,4-Seam Fastball,97.9,2105,6.8,X,field_out,hit_into_play,"Julio Rodriguez grounds out, third baseman Matt Duffy to first baseman Jared Walsh.",13,ground_ball,2,,66.1,-46,1,-0.24,1.33,-0.26,1.25,-2.04,6.12,156.64,207.26,-7.32,40.54,-7.92,38.1,-62.18,186.54,Topped,105.76,0.3,116.53,176.42,-8.89,21.85,291.32,441.05,-22.23,54.63,88.8,134.43,-6.77,16.65,other
2022-06-16,6,662172,6,"Ohtani, Shohei",R,"Winker, Jesse",L,46,1,Curveball,73.6,2254,6.7,B,,ball,Jesse Winker walks.,14,,,,,,,0.56,-1.24,1.44,1.62,-1.73,6.49,117.76,204.22,17.07,-37.8,43.89,49.38,-52.73,197.82,Unknown,,,,,,,,,,,,,,,other
2022-06-16,6,662172,6,"Ohtani, Shohei",R,"Winker, Jesse",L,46,2,4-Seam Fastball,96.8,2233,6.7,B,,ball,Jesse Winker walks.,11,,,,,,,-0.53,1.49,-1.36,2.84,-2.32,6.07,154.88,204.22,-16.15,45.42,-41.45,86.56,-70.71,185.01,Unknown,,,,,,,,,,,,,,,other
2022-06-16,6,662172,6,"Ohtani, Shohei",R,"Winker, Jesse",L,46,3,Slider,83.1,2313,6.8,B,,ball,Jesse Winker walks.,14,,,,,,,0.86,0.7,1.03,1,-2.48,6.03,132.96,207.26,26.21,21.34,31.39,30.48,-75.59,183.79,Unknown,,,,,,,,,,,,,,,other
2022-06-16,6,662172,6,"Ohtani, Shohei",R,"Winker, Jesse",L,46,4,Split-Finger,91.5,1986,6.8,B,walk,ball,Jesse Winker walks.,1,,,,,,,-0.25,1.1,-0.68,3.44,-2.11,6.2,146.4,207.26,-7.62,33.53,-20.73,104.85,-64.31,188.98,Unknown,,,,,,,,,,,,,,,walk
2022-06-16,6,662172,6,"Ohtani, Shohei",R,"Suárez, Eugenio",R,47,1,Slider,83.3,2206,6.6,B,,ball,Eugenio Suarez flies out sharply to left fielder Brandon Marsh.,11,,,,,,,0.9,0.5,-1.58,2.84,-2.57,5.96,133.28,201.17,27.43,15.24,-48.16,86.56,-78.33,181.66,Unknown,,,,,,,,,,,,,,,other
2022-06-16,6,662172,6,"Ohtani, Shohei",R,"Suárez, Eugenio",R,47,2,Slider,82.4,2299,6.9,X,field_out,hit_into_play,Eugenio Suarez flies out sharply to left fielder Brandon Marsh.,5,fly_ball,5,,107.3,46,325,1,0.48,-0.17,2.53,-2.32,5.97,131.84,210.31,30.48,14.63,-5.18,77.11,-70.71,181.97,Solid Contact,171.68,99.06,48.3,92.2,-77.12,106.07,120.75,230.5,-192.8,265.18,36.8,70.26,-58.77,80.83,other
2022-06-16,6,662172,6,"Ohtani, Shohei",R,"Raleigh, Cal",L,48,1,4-Seam Fastball,98.1,2112,6.9,S,,foul_bunt,Cal Raleigh strikes out on a foul tip.,5,,,,,,67,-0.3,1.23,0.01,2.34,-2.41,5.96,156.96,210.31,-9.14,37.49,0.3,71.32,-73.46,181.66,Unknown,,20.42,,,,,,,,,,,,,other
2022-06-16,6,662172,6,"Ohtani, Shohei",R,"Raleigh, Cal",L,48,2,4-Seam Fastball,99.9,2319,6.8,S,,foul,Cal Raleigh strikes out on a foul tip.,6,,,,71.2,40,212,-0.58,1.29,0.68,2.58,-2.29,5.96,159.84,207.26,-17.68,39.32,20.73,78.64,-69.8,181.66,Unknown,113.92,64.62,,,,,,,,,,,,,other
2022-06-16,6,662172,6,"Ohtani, Shohei",R,"Raleigh, Cal",L,48,3,4-Seam Fastball,99.7,2345,6.6,S,strikeout,foul_tip,Cal Raleigh strikes out on a foul tip.,1,,,,,,,-0.4,1.47,-0.79,3.04,-2.33,6.09,159.52,201.17,-12.19,44.81,-24.08,92.66,-71.02,185.62,Unknown,,,,,,,,,,,,,,,strikeout
2022-06-09,6,663413,1,"Ohtani, Shohei",R,"Arroyo, Christian",R,1,1,4-Seam Fastball,98.6,2130,7,B,,ball,Christian Arroyo flies out to left fielder Dillon Thomas.,14,,,,,,,-0.47,1.31,1.36,0.79,-2.12,6.01,157.76,213.36,-14.33,39.93,41.45,24.08,-64.62,183.18,Unknown,,,,,,,,,,,,,,,other
2022-06-09,6,663413,1,"Ohtani, Shohei",R,"Arroyo, Christian",R,1,2,4-Seam Fastball,98.2,2222,6.9,X,field_out,hit_into_play,Christian Arroyo flies out to left fielder Dillon Thomas.,4,fly_ball,3,,93,57,220,-0.47,1.36,-0.56,2.76,-2.15,6.01,157.12,210.31,-14.33,41.45,-17.07,84.12,-65.53,183.18,Under,148.8,67.06,102.76,114.77,-22.66,83.5,256.9,286.93,-56.65,208.75,78.3,87.45,-17.27,63.63,other
2022-06-09,6,663413,1,"Ohtani, Shohei",R,"Devers, Rafael",L,2,1,4-Seam Fastball,100.1,2152,6.8,S,,called_strike,Rafael Devers strikes out swinging.,11,,,,,,,0.04,1,-0.7,3.37,-2.38,5.92,160.16,207.26,1.22,30.48,-21.34,102.72,-72.54,180.44,Unknown,,,,,,,,,,,,,,,other
2022-06-09,6,663413,1,"Ohtani, Shohei",R,"Devers, Rafael",L,2,2,Split-Finger,89.9,1188,6.9,S,,swinging_strike,Rafael Devers strikes out swinging.,14,,,,,,,-0.29,0.08,0.23,1.17,-1.97,6.04,143.84,210.31,-8.84,2.44,7.01,35.66,-60.05,184.1,Unknown,,,,,,,,,,,,,,,other
2022-06-09,6,663413,1,"Ohtani, Shohei",R,"Devers, Rafael",L,2,3,Split-Finger,92.1,1139,7,B,,ball,Rafael Devers strikes out swinging.,13,,,,,,,-0.21,0.24,-0.04,-0.04,-2.23,6.01,147.36,213.36,-6.4,7.32,-1.22,-1.22,-67.97,183.18,Unknown,,,,,,,,,,,,,,,other
2022-06-09,6,663413,1,"Ohtani, Shohei",R,"Devers, Rafael",L,2,4,Split-Finger,89.9,1176,6.8,S,strikeout,swinging_strike,Rafael Devers strikes out swinging.,13,,,,,,,-0.28,-0.12,-1.38,1.83,-2.18,6.07,143.84,207.26,-8.53,-3.66,-42.06,55.78,-66.45,185.01,Unknown,,,,,,,,,,,,,,,strikeout
2022-06-09,6,663413,1,"Ohtani, Shohei",R,"Martinez, J.D.",R,3,1,4-Seam Fastball,99.3,2246,6.7,S,,foul,"J.D. Martinez grounds out, third baseman Jack Mayfield to first baseman Jared Walsh.",4,,,,84.3,53,228,-0.23,1.3,-0.57,2.69,-2.33,5.93,158.88,204.22,-7.01,39.62,-17.37,81.99,-71.02,180.75,Unknown,134.88,69.49,,,,,,,,,,,,,other
2022-06-09,6,663413,1,"Ohtani, Shohei",R,"Martinez, J.D.",R,3,2,Slider,88,2370,7,S,,swinging_strike,"J.D. Martinez grounds out, third baseman Jack Mayfield to first baseman Jared Walsh.",14,,,,,,,0.87,0.23,0.85,2.05,-2.55,5.82,140.8,213.36,26.52,7.01,25.91,62.48,-77.72,177.39,Unknown,,,,,,,,,,,,,,,other
2022-06-09,6,663413,1,"Ohtani, Shohei",R,"Martinez, J.D.",R,3,3,4-Seam Fastball,99.1,2415,6.7,B,,ball,"J.D. Martinez grounds out, third baseman Jack Mayfield to first baseman Jared Walsh.",12,,,,,,,0.02,1.09,1,3.02,-2.24,6.04,158.56,204.22,0.61,33.22,30.48,92.05,-68.28,184.1,Unknown,,,,,,,,,,,,,,,other
2022-06-09,6,663413,1,"Ohtani, Shohei",R,"Martinez, J.D.",R,3,4,Split-Finger,89.4,1245,6.7,S,,foul,"J.D. Martinez grounds out, third baseman Jack Mayfield to first baseman Jared Walsh.",13,,,,89.4,-33,4,-0.24,-0.05,-0.88,2.58,-2.07,6.19,143.04,204.22,-7.32,-1.52,-26.82,78.64,-63.09,188.67,Unknown,143.04,1.22,,,,,,,,,,,,,other
2022-06-09,6,663413,1,"Ohtani, Shohei",R,"Martinez, J.D.",R,3,5,Slider,88.9,2473,6.8,X,field_out,hit_into_play,"J.D. Martinez grounds out, third baseman Jack Mayfield to first baseman Jared Walsh.",9,ground_ball,2,,77.7,-16,7,0.65,0.59,0.3,2.19,-2.52,5.8,142.24,207.26,19.81,17.98,9.14,66.75,-76.81,176.78,Topped,124.32,2.13,95.98,166.57,-29.44,31.7,239.95,416.42,-73.6,79.25,73.14,126.93,-22.43,24.16,other
2022-06-09,6,663413,2,"Ohtani, Shohei",R,"Verdugo, Alex",L,8,1,Curveball,76.9,2382,6.8,S,,called_strike,Alex Verdugo doubles (14) on a sharp line drive to center fielder Juan Lagares.,9,,,,,,,0.64,-1.09,0.5,1.86,-1.9,6.45,123.04,207.26,19.51,-33.22,15.24,56.69,-57.91,196.6,Unknown,,,,,,,,,,,,,,,other
2022-06-09,6,663413,2,"Ohtani, Shohei",R,"Verdugo, Alex",L,8,2,4-Seam Fastball,99.4,2202,6.8,X,double,hit_into_play,Alex Verdugo doubles (14) on a sharp line drive to center fielder Juan Lagares.,5,line_drive,5,,105.1,17,341,-0.3,1.25,0.21,2.35,-2.21,6.01,159.04,207.26,-9.14,38.1,6.4,71.63,-67.36,183.18,Solid Contact,168.16,103.94,87.87,66.75,-37.55,131.52,219.68,166.88,-93.88,328.8,66.96,50.86,-28.61,100.22,hits
2022-06-09,6,663413,2,"Ohtani, Shohei",R,"Vázquez, Christian",R,9,1,Slider,85.3,2382,6.9,S,,foul,"Christian Vazquez grounds out, second baseman Tyler Wade to first baseman Jared Walsh.   Alex Verdugo to 3rd.",5,,,,,,,1.35,0.52,0.01,2.19,-2.46,5.86,136.48,210.31,41.15,15.85,0.3,66.75,-74.98,178.61,Unknown,,,,,,,,,,,,,,,other
2022-06-09,6,663413,2,"Ohtani, Shohei",R,"Vázquez, Christian",R,9,2,Split-Finger,88.6,1219,6.9,B,,blocked_ball,"Christian Vazquez grounds out, second baseman Tyler Wade to first baseman Jared Walsh.   Alex Verdugo to 3rd.",14,,,,,,,-0.22,0,0.39,0.34,-2.02,6.15,141.76,210.31,-6.71,0,11.89,10.36,-61.57,187.45,Unknown,,,,,,,,,,,,,,,other
2022-06-09,6,663413,2,"Ohtani, Shohei",R,"Vázquez, Christian",R,9,3,Slider,89,2392,6.9,B,,ball,"Christian Vazquez grounds out, second baseman Tyler Wade to first baseman Jared Walsh.   Alex Verdugo to 3rd.",14,,,,,,,1.11,0.46,2.21,1.85,-2.46,5.72,142.4,210.31,33.83,14.02,67.36,56.39,-74.98,174.35,Unknown,,,,,,,,,,,,,,,other
2022-06-09,6,663413,2,"Ohtani, Shohei",R,"Vázquez, Christian",R,9,4,4-Seam Fastball,99.3,2148,7,X,field_out,hit_into_play,"Christian Vazquez grounds out, second baseman Tyler Wade to first baseman Jared Walsh.   Alex Verdugo to 3rd.",5,ground_ball,2,,83.3,-33,4,-0.24,1.22,0.23,2.45,-2.29,5.93,158.88,213.36,-7.32,37.19,7.01,74.68,-69.8,180.75,Topped,133.28,1.22,149.28,152.03,23.86,46.24,373.2,380.07,59.65,115.6,113.75,115.85,18.18,35.23,other
2022-06-09,6,663413,2,"Ohtani, Shohei",R,"Cordero, Franchy",L,10,1,Slider,87.6,2485,6.9,S,,swinging_strike,"Franchy Cordero reaches on a fielder's choice out, shortstop Andrew Velazquez to catcher Max Stassi.   Alex Verdugo out at home.",9,,,,,,,1.29,0.47,0.34,2.11,-2.57,5.75,140.16,210.31,39.32,14.33,10.36,64.31,-78.33,175.26,Unknown,,,,,,,,,,,,,,,other
2022-06-09,6,663413,2,"Ohtani, Shohei",R,"Cordero, Franchy",L,10,2,Split-Finger,89.5,1210,6.8,B,,ball,"Franchy Cordero reaches on a fielder's choice out, shortstop Andrew Velazquez to catcher Max Stassi.   Alex Verdugo out at home.",11,,,,,,,-0.09,-0.14,-1.21,3.97,-2.32,6.08,143.2,207.26,-2.74,-4.27,-36.88,121.01,-70.71,185.32,Unknown,,,,,,,,,,,,,,,other
2022-06-09,6,663413,2,"Ohtani, Shohei",R,"Cordero, Franchy",L,10,3,4-Seam Fastball,99.7,2378,6.8,X,fielders_choice_out,hit_into_play,"Franchy Cordero reaches on a fielder's choice out, shortstop Andrew Velazquez to catcher Max Stassi.   Alex Verdugo out at home.",2,ground_ball,2,,66.8,-13,12,0.02,1.33,0.1,3.1,-2.5,5.82,159.52,207.26,0.61,40.54,3.05,94.49,-76.2,177.39,Topped,106.88,3.66,145.31,159.64,19.89,38.63,363.27,399.1,49.73,96.58,110.73,121.65,15.16,29.44,other
2022-06-09,6,663413,2,"Ohtani, Shohei",R,"Bradley Jr., Jackie",L,11,1,Slider,86.4,2426,6.8,S,,foul,Jackie Bradley Jr.  strikes out swinging.,8,,,,67.3,53,173,0.92,0.47,0.04,1.82,-2.47,5.83,138.24,207.26,28.04,14.33,1.22,55.47,-75.29,177.7,Unknown,107.68,52.73,,,,,,,,,,,,,other
2022-06-09,6,663413,2,"Ohtani, Shohei",R,"Bradley Jr., Jackie",L,11,2,4-Seam Fastball,96.7,2147,6.9,S,,foul,Jackie Bradley Jr.  strikes out swinging.,3,,,,70.9,39,206,-0.21,1.14,0.75,3.08,-2.35,5.93,154.72,210.31,-6.4,34.75,22.86,93.88,-71.63,180.75,Unknown,113.44,62.79,,,,,,,,,,,,,other
2022-06-09,6,663413,2,"Ohtani, Shohei",R,"Bradley Jr., Jackie",L,11,3,4-Seam Fastball,99.6,2271,6.9,S,strikeout,swinging_strike,Jackie Bradley Jr.  strikes out swinging.,14,,,,,,,-0.46,1.08,1.43,1.63,-2.28,6,159.36,210.31,-14.02,32.92,43.59,49.68,-69.49,182.88,Unknown,,,,,,,,,,,,,,,strikeout
2022-06-09,6,663413,3,"Ohtani, Shohei",R,"Dalbec, Bobby",R,18,1,4-Seam Fastball,98,2064,6.9,B,,ball,Bobby Dalbec singles on a sharp ground ball to left fielder Dillon Thomas.,11,,,,,,,-0.25,1.32,-0.47,3.64,-2.01,6.09,156.8,210.31,-7.62,40.23,-14.33,110.95,-61.26,185.62,Unknown,,,,,,,,,,,,,,,other
2022-06-09,6,663413,3,"Ohtani, Shohei",R,"Dalbec, Bobby",R,18,2,Slider,85.4,2336,6.9,S,,called_strike,Bobby Dalbec singles on a sharp ground ball to left fielder Dillon Thomas.,4,,,,,,,0.76,0.73,-0.75,2.15,-2.38,5.99,136.64,210.31,23.16,22.25,-22.86,65.53,-72.54,182.58,Unknown,,,,,,,,,,,,,,,other
2022-06-09,6,663413,3,"Ohtani, Shohei",R,"Dalbec, Bobby",R,18,3,Slider,87.3,2447,6.8,B,,ball,Bobby Dalbec singles on a sharp ground ball to left fielder Dillon Thomas.,14,,,,,,,1.17,0.51,1.03,2.28,-2.42,5.88,139.68,207.26,35.66,15.54,31.39,69.49,-73.76,179.22,Unknown,,,,,,,,,,,,,,,other
2022-06-09,6,663413,3,"Ohtani, Shohei",R,"Dalbec, Bobby",R,18,4,4-Seam Fastball,98.9,2231,7.1,X,single,hit_into_play,Bobby Dalbec singles on a sharp ground ball to left fielder Dillon Thomas.,4,ground_ball,4,,106.8,5,105,-0.3,1.37,-0.65,2.52,-2.22,5.96,158.24,216.41,-9.14,41.76,-19.81,76.81,-67.67,181.66,Flare/Burner,170.88,32,88.11,115.08,-37.31,83.19,220.28,287.7,-93.28,207.98,67.14,87.69,-28.43,63.39,hits
2022-06-09,6,663413,3,"Ohtani, Shohei",R,"Araúz, Jonathan",L,19,1,Curveball,77,2329,6.7,B,,ball,"Jonathan Arauz grounds out softly, third baseman Jack Mayfield to first baseman Jared Walsh.   Bobby Dalbec to 2nd.",12,,,,,,,0.92,-1.07,1.22,2.56,-1.92,6.4,123.2,204.22,28.04,-32.61,37.19,78.03,-58.52,195.07,Unknown,,,,,,,,,,,,,,,other
2022-06-09,6,663413,3,"Ohtani, Shohei",R,"Araúz, Jonathan",L,19,2,4-Seam Fastball,97.3,2166,7,S,,foul,"Jonathan Arauz grounds out softly, third baseman Jack Mayfield to first baseman Jared Walsh.   Bobby Dalbec to 2nd.",5,,,,71.6,54,195,-0.27,1.31,-0.1,2.13,-2.46,5.91,155.68,213.36,-8.23,39.93,-3.05,64.92,-74.98,180.14,Unknown,114.56,59.44,,,,,,,,,,,,,other
2022-06-09,6,663413,3,"Ohtani, Shohei",R,"Araúz, Jonathan",L,19,3,4-Seam Fastball,98.1,2181,6.9,S,,foul,"Jonathan Arauz grounds out softly, third baseman Jack Mayfield to first baseman Jared Walsh.   Bobby Dalbec to 2nd.",8,,,,60.5,18,129,-0.44,1.11,0.23,2,-2.24,5.91,156.96,210.31,-13.41,33.83,7.01,60.96,-68.28,180.14,Unknown,96.8,39.32,,,,,,,,,,,,,other
2022-06-09,6,663413,3,"Ohtani, Shohei",R,"Araúz, Jonathan",L,19,4,Split-Finger,89.2,1067,6.9,X,field_out,hit_into_play,"Jonathan Arauz grounds out softly, third baseman Jack Mayfield to first baseman Jared Walsh.   Bobby Dalbec to 2nd.",13,ground_ball,1,,59.2,-55,1,-0.35,-0.06,-1.09,2,-2.27,6.05,142.72,210.31,-10.67,-1.83,-33.22,60.96,-69.19,184.4,Weak,94.72,0.3,114.76,159.9,-10.66,38.37,286.9,399.75,-26.65,95.93,87.45,121.84,-8.12,29.24,other
2022-06-09,6,663413,3,"Ohtani, Shohei",R,"Arroyo, Christian",R,20,1,Slider,86.9,2548,6.8,X,field_out,hit_into_play,Christian Arroyo flies out to center fielder Juan Lagares.,9,fly_ball,3,,92.5,36,339,1.28,0.22,0.32,1.96,-2.54,5.8,139.04,207.26,39.01,6.71,9.75,59.74,-77.42,176.78,Under,148,103.33,125.34,62.1,-0.08,136.17,313.35,155.25,-0.2,340.43,95.51,47.32,-0.06,103.76,other
2022-06-09,6,663413,3,"Ohtani, Shohei",R,"Devers, Rafael",L,21,1,Curveball,80.8,2599,6.7,S,,foul,Rafael Devers strikes out swinging.,4,,,,,,,0.7,-1.22,-0.67,2.42,-2.04,6.27,129.28,204.22,21.34,-37.19,-20.42,73.76,-62.18,191.11,Unknown,,,,,,,,,,,,,,,other
2022-06-09,6,663413,3,"Ohtani, Shohei",R,"Devers, Rafael",L,21,2,Split-Finger,89.7,928,6.9,S,,swinging_strike,Rafael Devers strikes out swinging.,11,,,,,,,-0.1,0.63,-0.84,2.87,-2.27,6.09,143.52,210.31,-3.05,19.2,-25.6,87.48,-69.19,185.62,Unknown,,,,,,,,,,,,,,,other
2022-06-09,6,663413,3,"Ohtani, Shohei",R,"Devers, Rafael",L,21,3,Split-Finger,92.1,1127,6.9,B,,blocked_ball,Rafael Devers strikes out swinging.,13,,,,,,,-0.52,-0.03,-0.23,-0.27,-1.94,6.25,147.36,210.31,-15.85,-0.91,-7.01,-8.23,-59.13,190.5,Unknown,,,,,,,,,,,,,,,other
2022-06-09,6,663413,3,"Ohtani, Shohei",R,"Devers, Rafael",L,21,4,4-Seam Fastball,100.6,2159,6.8,S,,foul,Rafael Devers strikes out swinging.,6,,,,78.6,6,93,-0.1,1.07,0.51,2.73,-2.54,6,160.96,207.26,-3.05,32.61,15.54,83.21,-77.42,182.88,Unknown,125.76,28.35,,,,,,,,,,,,,other
